user_id,time_install,event_name,time_event
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,purchase,43892.6852430556
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,purchase,43892.6885185185
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,purchase,43892.7180902778
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,purchase,43892.6841087963
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,reopen,43896.8469907407
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,purchase,43892.7187268519
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,signup,43892.6812847222
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,purchase,43892.7189814815
07e4babc4a3079dc627969d0912bd91ad1530bc5,43892.6747453704,purchase,43892.7187731481
c76a53e67f1bee6048a3675bb662f4f93df77446,43891.9541550926,reopen,43893.6217939815
c76a53e67f1bee6048a3675bb662f4f93df77446,43891.9541550926,signup,43891.9569444444
c76a53e67f1bee6048a3675bb662f4f93df77446,43891.9541550926,reopen,43896.8042476852
e10c67dafc56db09fc14197d8e5b28db7342b2ba,43893.1457291667,reopen,43894.6040162037
e65c06e7430e5ddfb6ab10f6bbbdda13c85e7299,43891.6851851852,reopen,43893.7379976852
e65c06e7430e5ddfb6ab10f6bbbdda13c85e7299,43891.6851851852,signup,43891.6894212963
d4b6a5672c5789fb0e2d237e5f6952c13a284ed4,43894.2763657407,signup,43894.2787731482
7af5f00b47ba0d41bae30c9b319435fdb430f150,43895.8650810185,signup,43895.8670138889
4c6f0e4cffabc7e95d4d0105975e076d36adc840,43895.5956712963,signup,43895.5988888889
35aba1428924035b573aed5bd334578c7c573d79,43891.2734606481,purchase,43893.2057523148
35aba1428924035b573aed5bd334578c7c573d79,43891.2734606481,purchase,43893.2053819444
35aba1428924035b573aed5bd334578c7c573d79,43891.2734606481,signup,43893.1893402778
35aba1428924035b573aed5bd334578c7c573d79,43891.2734606481,reopen,43896.6736226852
cf4fcad5874af1802673f050600dea39b9615582,43892.7383449074,reopen,43896.9614236111
ff913d2309931192942a3eb3d433e05ee352dc51,43894.5146180556,reopen,43895.5171643519
5fb911776108b40f2228f46ea6c5c53d1715e293,43895.333275463,purchase,43896.1755324074
319d1b4d335a271781213c54e93bdba1c8457979,43891.7268287037,signup,43891.7295601852
319d1b4d335a271781213c54e93bdba1c8457979,43891.7268287037,reopen,43893.5019907407
79a3c31832251793bb67b91f8eb2427e60a03027,43893.1381828704,reopen,43894.876724537
531d2188abc587a3620fcdc1a8ca7e6cbb674640,43894.1058333333,purchase,43894.1125231481
531d2188abc587a3620fcdc1a8ca7e6cbb674640,43894.1058333333,signup,43894.1081944444
d6a93480e57b7a82ef8096600f3f398b6f01deda,43896.4644675926,signup,43896.4664699074
d6a93480e57b7a82ef8096600f3f398b6f01deda,43896.4644675926,purchase,43896.4668055556
ee7d59ec97d7dce317906f2f6655473d8d28d076,43893.008587963,reopen,43894.8133564815
e62c509c1caf61f58fffbee752e857f09fae9ece,43895.8569097222,purchase,43895.8692708333
e62c509c1caf61f58fffbee752e857f09fae9ece,43895.8569097222,signup,43895.8619675926
e62c509c1caf61f58fffbee752e857f09fae9ece,43895.8569097222,purchase,43895.8639930556
06e46afcf456db3b21889fbd5d3f2b5aca31c31c,43894.8193171296,signup,43895.8430439815
06e46afcf456db3b21889fbd5d3f2b5aca31c31c,43894.8193171296,purchase,43895.8447800926
06e46afcf456db3b21889fbd5d3f2b5aca31c31c,43894.8193171296,reopen,43895.8413541667
ed79714e02d38a5e02c12c5cc3783de4e35acfc7,43892.7864699074,signup,43892.7910648148
ed79714e02d38a5e02c12c5cc3783de4e35acfc7,43892.7864699074,reopen,43893.94875
a7ebd8749e2dd4c0cb5ee18981c94884881ef53b,43896.8493171296,signup,43896.8512384259
f32d796681806d3c6401c86cbd1e23847e98d926,43891.9437152778,signup,43891.9533449074
a592cc8a510dec23ccb9fd042807a170fb098743,43892.1003819444,reopen,43894.0422222222
440d12be3d962db0db601379b92e6412d992953a,43894.7481134259,reopen,43895.8947337963
018c6f701c5a7e17b73e062f1737a2aa60898fa7,43893.0015277778,signup,43893.0037268518
018c6f701c5a7e17b73e062f1737a2aa60898fa7,43893.0015277778,reopen,43894.3540856481
9b897e0a997533be5ac0dc92520f7cd8fc2a3f0d,43891.0620601852,purchase,43892.0369212963
9b897e0a997533be5ac0dc92520f7cd8fc2a3f0d,43891.0620601852,purchase,43891.0659375
9b897e0a997533be5ac0dc92520f7cd8fc2a3f0d,43891.0620601852,signup,43891.0644560185
9b897e0a997533be5ac0dc92520f7cd8fc2a3f0d,43891.0620601852,reopen,43893.7273148148
d8755e568580e4d762befe432e1c0cb77938fc59,43893.9009722222,purchase,43893.9321064815
d8755e568580e4d762befe432e1c0cb77938fc59,43893.9009722222,purchase,43893.9318981481
d8755e568580e4d762befe432e1c0cb77938fc59,43893.9009722222,purchase,43893.9288888889
d8755e568580e4d762befe432e1c0cb77938fc59,43893.9009722222,purchase,43893.9338657407
1872ff4c2d996989cc3fa9772d36c453b4102627,43891.0922337963,purchase,43894.9209837963
1872ff4c2d996989cc3fa9772d36c453b4102627,43891.0922337963,signup,43891.0950694444
1872ff4c2d996989cc3fa9772d36c453b4102627,43891.0922337963,reopen,43895.9922337963
1872ff4c2d996989cc3fa9772d36c453b4102627,43891.0922337963,reopen,43894.9204050926
eb9b135b877f1a6dbf165a04dacd00bb5cb8f11c,43891.018125,signup,43891.0211226852
00cfe9694150819175514228a3489cbef1b4d517,43893.9184606482,reopen,43895.8565162037
00cfe9694150819175514228a3489cbef1b4d517,43893.9184606482,signup,43895.8613773148
ac36f0c58fbe02466ede1a3b79d80ee7470c4ed2,43895.2552662037,reopen,43896.6951273148
9e3e2c339bfce87d6e7d6ceb2d0958c7d176f706,43893.078587963,reopen,43894.5097222222
9e3e2c339bfce87d6e7d6ceb2d0958c7d176f706,43893.078587963,signup,43893.0865856481
0f891198d7f43b3b0aa6c514d02cee148b3cd68b,43893.7473842593,signup,43893.7493981481
e5f742a5e65052b0bdfd59912c5cd709358699f8,43896.8758796296,signup,43896.8780208333
823876665c41402b98dee2931c828f8dd1f89067,43893.1981481481,reopen,43893.9375231481
823876665c41402b98dee2931c828f8dd1f89067,43893.1981481481,reopen,43896.1939814815
21971a26ff30cc83b6d1e8796d68a1baa114f158,43891.6315740741,reopen,43895.9775810185
edcb2ffc11da6944dac44ed3daa18f3c683a49cb,43893.1864930556,signup,43893.1881134259
8d5ccb902aeaedd37d2f9f92912f0839d3709d3d,43893.7458680556,reopen,43895.0291203704
b36d825feb28d357b2cd17c5a617d08b7aff38c3,43895.656400463,reopen,43895.8796296296
2dde54bcf9db5f8ce4c8c01a835b1a0cdb68b26d,43891.933587963,purchase,43891.9355208333
2dde54bcf9db5f8ce4c8c01a835b1a0cdb68b26d,43891.933587963,signup,43891.9352083333
2dde54bcf9db5f8ce4c8c01a835b1a0cdb68b26d,43891.933587963,purchase,43891.9357986111
fb2bdf3701a7872299368b97a58c1146e134b699,43894.6931134259,purchase,43894.6957407407
e8555697f546708ad5412ceb4cd9f0388f2460f8,43896.6394560185,signup,43896.6413425926
c0ca673b07d8207db65d4b1a442a842334239e8d,43891.3157523148,signup,43891.3203819444
c0ca673b07d8207db65d4b1a442a842334239e8d,43891.3157523148,reopen,43895.216712963
ae9d53e8d0311a2c81c7107930ccc0d77393c34c,43893.6639930556,signup,43893.6715856481
e8fde5565c7b0c32fd4fe944309302ec476534c5,43894.5463078704,purchase,43896.1015740741
0266d313afdf008e67eb40adfde7190f8d8e7f87,43895.0222569444,purchase,43895.0261574074
0266d313afdf008e67eb40adfde7190f8d8e7f87,43895.0222569444,signup,43895.0248842593
0266d313afdf008e67eb40adfde7190f8d8e7f87,43895.0222569444,reopen,43896.5296180556
d66012fd9e95f1ab9dc9eab59d57c40cfee6c589,43895.0888425926,purchase,43895.1001388889
d66012fd9e95f1ab9dc9eab59d57c40cfee6c589,43895.0888425926,purchase,43895.0940972222
a92ba1a14a46050b3eb84eb4af18e4732b1a779b,43892.6520949074,signup,43892.6621296296
96449531c5ad858823070c3c076bbaaf0629b481,43894.227337963,reopen,43896.0375925926
be109b35e16bbb652f970906eac1649d890969b2,43893.1399652778,purchase,43893.1444328704
be109b35e16bbb652f970906eac1649d890969b2,43893.1399652778,reopen,43894.5015046296
be109b35e16bbb652f970906eac1649d890969b2,43893.1399652778,signup,43893.1422800926
9977c10658ae62b4c5e14daef505667dd746ed18,43893.6913425926,reopen,43895.6334606481
9977c10658ae62b4c5e14daef505667dd746ed18,43893.6913425926,reopen,43896.7954513889
532ee569b3de1e8cb6c4df88b4526dfbdb54d3c0,43894.7094907407,signup,43894.7112847222
55ccd4ddaa520fb1c4e1b17d6dce6f98f171e4ef,43892.1636458333,signup,43892.6880787037
55ccd4ddaa520fb1c4e1b17d6dce6f98f171e4ef,43892.1636458333,purchase,43892.6913541667
55ccd4ddaa520fb1c4e1b17d6dce6f98f171e4ef,43892.1636458333,purchase,43892.6921643519
55ccd4ddaa520fb1c4e1b17d6dce6f98f171e4ef,43892.1636458333,purchase,43892.6893171296
55ccd4ddaa520fb1c4e1b17d6dce6f98f171e4ef,43892.1636458333,reopen,43893.745474537
0153126ab5944fee8458145b89dfb324d7a91e5d,43896.8553009259,signup,43896.8573611111
bcbf8ab7e4d4cbfb9aa9b655627192e98007b055,43893.8055439815,signup,43893.8075694444
0547d1e9fc688aeba579db62639a999e56443001,43895.5959375,signup,43895.5989814815
0547d1e9fc688aeba579db62639a999e56443001,43895.5959375,purchase,43895.842650463
654b596b64f22d1828960440b9218915b0031a16,43893.7165162037,reopen,43895.8678703704
654b596b64f22d1828960440b9218915b0031a16,43893.7165162037,signup,43893.7200115741
939dc17521c8c60e9e104dd20d1799d303074fd5,43896.7064467593,reopen,43896.7070138889
3141b8180422b728b1ad3a025c4862a13d131323,43896.0997800926,purchase,43896.7965509259
3141b8180422b728b1ad3a025c4862a13d131323,43896.0997800926,purchase,43896.7966898148
d0ba1d9f24bd00c81737ee03635199824964bb5d,43894.9259490741,purchase,43894.9296180556
d0ba1d9f24bd00c81737ee03635199824964bb5d,43894.9259490741,signup,43894.9276736111
d0ba1d9f24bd00c81737ee03635199824964bb5d,43894.9259490741,reopen,43896.1731134259
56a14a5251af1a6e9e916a76cac722fe82dcd340,43892.9143981481,signup,43892.9159606481
56a14a5251af1a6e9e916a76cac722fe82dcd340,43892.9143981481,purchase,43893.2745949074
56a14a5251af1a6e9e916a76cac722fe82dcd340,43892.9143981481,reopen,43894.5895023148
56a14a5251af1a6e9e916a76cac722fe82dcd340,43892.9143981481,purchase,43892.9569444444
cd950caaf29d35f07e42a028ef96ab2636d95fa1,43894.0621064815,reopen,43895.5057523148
06b6c0e3e2c02df9bca067ee91a1e9ae66cc2440,43891.0775,reopen,43893.7605092593
80ee86d509e9c4ac362b0472e443a21982a0e564,43892.7638888889,reopen,43894.6723842593
80ee86d509e9c4ac362b0472e443a21982a0e564,43892.7638888889,reopen,43896.6974537037
835cd69724b2cb95bc7e0d3781d8d1462246fac6,43895.2593055556,reopen,43896.8030787037
835cd69724b2cb95bc7e0d3781d8d1462246fac6,43895.2593055556,signup,43895.2609953704
296e6a2c1b859235421c2e7ecffa28ebd9aeca22,43893.8008217593,purchase,43893.8031481481
296e6a2c1b859235421c2e7ecffa28ebd9aeca22,43893.8008217593,reopen,43896.9081712963
29191df3fdd3be5cd04ba5bb7239b42f3e81786a,43893.5868634259,signup,43894.8059722222
8d00e00d0bb9761d10e0a3740857e2c2f7528ce0,43894.7168402778,purchase,43896.7788888889
8d00e00d0bb9761d10e0a3740857e2c2f7528ce0,43894.7168402778,purchase,43895.7022337963
8d00e00d0bb9761d10e0a3740857e2c2f7528ce0,43894.7168402778,reopen,43896.7786342593
8d00e00d0bb9761d10e0a3740857e2c2f7528ce0,43894.7168402778,purchase,43894.718912037
f2012814d892be937111080d3629c437c79c9959,43895.03875,reopen,43896.7548148148
ae5d3cc68d84a3a62c8414d1f590171b715da228,43895.6936921296,purchase,43895.7047569444
dc9e622fccd9a65062db6fbf37cb5f0e3893a25e,43893.3257060185,purchase,43894.7852083333
dc9e622fccd9a65062db6fbf37cb5f0e3893a25e,43893.3257060185,purchase,43894.7852083333
dc9e622fccd9a65062db6fbf37cb5f0e3893a25e,43893.3257060185,reopen,43894.7852083333
dc9e622fccd9a65062db6fbf37cb5f0e3893a25e,43893.3257060185,signup,43893.3281134259
57f9b1f64b17808319d41add926d134bf25a3400,43893.2470486111,reopen,43895.0634027778
57f9b1f64b17808319d41add926d134bf25a3400,43893.2470486111,purchase,43895.0658564815
57f9b1f64b17808319d41add926d134bf25a3400,43893.2470486111,purchase,43895.0658449074
57f9b1f64b17808319d41add926d134bf25a3400,43893.2470486111,purchase,43893.2667708333
32b4f32b2860b88891051a1e0481786cc5da3bc2,43894.0018981481,signup,43894.0043981482
1917d5113bfc14a9057510b3e98bdeba8dc14b69,43896.1383333333,purchase,43896.1482523148
1917d5113bfc14a9057510b3e98bdeba8dc14b69,43896.1383333333,purchase,43896.1451736111
517878f886327fbacc8da00f9c1bcf4b56fc2591,43893.1792476852,reopen,43894.627662037
517878f886327fbacc8da00f9c1bcf4b56fc2591,43893.1792476852,signup,43893.1814467593
0daf03b28a092786a36ca35d01b1bc4fec39a4d3,43891.7503009259,reopen,43893.6617939815
0daf03b28a092786a36ca35d01b1bc4fec39a4d3,43891.7503009259,signup,43891.7541203704
3932815f419029815fef3bdf2e6f79fa4cbf9b9d,43895.9494675926,signup,43895.9534722222
fddbf59e4cb6cc80f9bcaf9328666b113d9816db,43893.9003356481,signup,43893.9071527778
d230dff4ffc53ba244931d9e1d3cabd546343f1c,43894.1220601852,signup,43894.1307175926
d230dff4ffc53ba244931d9e1d3cabd546343f1c,43894.1220601852,reopen,43895.9943287037
4153026537a6fe5131bd59605da9ab5959b0dead,43892.2036689815,signup,43892.2055092593
4153026537a6fe5131bd59605da9ab5959b0dead,43892.2036689815,purchase,43892.2087615741
c3588d0894324e76db67751a6e35caf14d91d136,43892.1999421296,reopen,43894.1197685185
3e939fba2959502256b2def380008a744a85fb5f,43894.0617013889,reopen,43895.6052777778
3e939fba2959502256b2def380008a744a85fb5f,43894.0617013889,reopen,43896.9725462963
3e939fba2959502256b2def380008a744a85fb5f,43894.0617013889,purchase,43894.1585300926
3e939fba2959502256b2def380008a744a85fb5f,43894.0617013889,purchase,43894.0723263889
4c2082a97c2d0c6d6f3b71d41502d3fae228374e,43893.0594444444,reopen,43895.0028935185
4c2082a97c2d0c6d6f3b71d41502d3fae228374e,43893.0594444444,reopen,43896.4396990741
827be95c2c51b5643b4474ece01305ae7ca90749,43892.6832986111,signup,43892.6863773148
1a50c717ffa31e62cf25b3e28d37244b018d66d3,43892.9110300926,signup,43892.9175462963
1a50c717ffa31e62cf25b3e28d37244b018d66d3,43892.9110300926,reopen,43894.5011226852
1a50c717ffa31e62cf25b3e28d37244b018d66d3,43892.9110300926,purchase,43892.9238773148
1d31f0d557b2e5322e9ed03327500bc94dd4f958,43893.2377893518,reopen,43894.2705439815
e5e9b1617829d77ba75d1596a2ee63b00cb32322,43896.8813888889,signup,43896.8835185185
beeb5b0c2ec2042fa446a935e4f3facfd4815008,43892.5024074074,reopen,43894.5632175926
0d0a34fe8c53e7df89baa1638d76ba4df34674f3,43892.5417939815,signup,43892.5439583333
7225940678a750e8d5ba7748606db5fa9f9a1e6c,43892.7199305556,purchase,43892.7281018519
7225940678a750e8d5ba7748606db5fa9f9a1e6c,43892.7199305556,signup,43892.726099537
f12b1b991c4ad0c38db15940f25bc19ad9657883,43892.0351736111,signup,43892.0381597222
2733ba3f321a94553027eb6850796bbed69f07cc,43892.0973263889,reopen,43893.5666319444
2733ba3f321a94553027eb6850796bbed69f07cc,43892.0973263889,signup,43892.1013541667
2733ba3f321a94553027eb6850796bbed69f07cc,43892.0973263889,purchase,43893.6051157407
7f82fbb3b747b734a91eeb489f5061ea9ec8c4fc,43891.7504282407,reopen,43896.5706944444
ab6d5daf6e518b9e24602579745ebc2c2c2302af,43894.3809722222,signup,43894.4012268518
55b673ff115cd411bfe40d74ceebe124cf3abb6e,43893.7828009259,purchase,43893.7912152778
55b673ff115cd411bfe40d74ceebe124cf3abb6e,43893.7828009259,signup,43893.786087963
55b673ff115cd411bfe40d74ceebe124cf3abb6e,43893.7828009259,purchase,43893.7865625
3b20189e83b99a8dcd0492853614e0b171bfe8ab,43891.1055092593,signup,43891.1068402778
3b20189e83b99a8dcd0492853614e0b171bfe8ab,43891.1055092593,reopen,43893.7182986111
346c7c2bc55b6ae8ea4380e72c772a08e82c9f58,43893.9932291667,signup,43893.9953009259
32c264e7818473279e7ec80281aa1129f7d43e9d,43893.3446412037,purchase,43893.347650463
32c264e7818473279e7ec80281aa1129f7d43e9d,43893.3446412037,signup,43893.3471875
32c264e7818473279e7ec80281aa1129f7d43e9d,43893.3446412037,reopen,43895.9047337963
2155396d23025be3dbec86184e6a3e3527b84fd1,43891.6026388889,reopen,43894.7732407407
f5d7a450fd08064ce996990ac6b216f5ee830409,43892.0321875,reopen,43893.1514699074
f5d7a450fd08064ce996990ac6b216f5ee830409,43892.0321875,reopen,43896.0584027778
f69ac8dbbbd1985c6f58ff1e2e6ed452f5cf19b6,43895.7803009259,purchase,43895.7854398148
a6e7a476ff9cd9ceeadbed66c78f3107c878122c,43894.9216898148,purchase,43894.9241319444
a6e7a476ff9cd9ceeadbed66c78f3107c878122c,43894.9216898148,signup,43894.9229166667
f1f4ee7145a6e0c48be5bbdae5df34113041461a,43892.2833333333,purchase,43892.2856365741
f1f4ee7145a6e0c48be5bbdae5df34113041461a,43892.2833333333,purchase,43892.3024305556
9526184c2a40744c276f1d983d14b3196f2a1ca1,43894.8574074074,purchase,43894.859525463
36031b735048defed7828a7817c7fb9eaee12f76,43895.2414467593,purchase,43895.2472800926
36031b735048defed7828a7817c7fb9eaee12f76,43895.2414467593,reopen,43896.6869097222
fe9cb91c174a4a28c05d8bab661abe42cffadb42,43892.892650463,reopen,43894.5457638889
63905b107c787d2f7ead4844eb3d7d6a81540480,43893.8352777778,purchase,43893.8416898148
63905b107c787d2f7ead4844eb3d7d6a81540480,43893.8352777778,signup,43893.8385185185
63905b107c787d2f7ead4844eb3d7d6a81540480,43893.8352777778,purchase,43895.8255208333
63905b107c787d2f7ead4844eb3d7d6a81540480,43893.8352777778,reopen,43895.0414351852
0e36370a1e9a648e33109adac501aeee50272d46,43892.8837268519,reopen,43896.1883680556
6db41ba775bc30f898f500328e29a76bd7dc0cb4,43894.2171412037,purchase,43894.2199768519
089cea0b9de53728146df6eb575dda01f78e3fb2,43891.6742592593,purchase,43891.6782291667
089cea0b9de53728146df6eb575dda01f78e3fb2,43891.6742592593,signup,43891.6765277778
339e820aea04a5e726306e59ad2ee3fd5e7409ff,43893.7397222222,reopen,43896.0187731481
339e820aea04a5e726306e59ad2ee3fd5e7409ff,43893.7397222222,signup,43893.7428125
6aafdb791e0e0db10f05c727b789ec75e987b0fa,43892.7067476852,purchase,43892.7116666667
6aafdb791e0e0db10f05c727b789ec75e987b0fa,43892.7067476852,purchase,43892.7675925926
6aafdb791e0e0db10f05c727b789ec75e987b0fa,43892.7067476852,purchase,43892.7674421296
6aafdb791e0e0db10f05c727b789ec75e987b0fa,43892.7067476852,purchase,43892.7493171296
6aafdb791e0e0db10f05c727b789ec75e987b0fa,43892.7067476852,purchase,43892.7493287037
6aafdb791e0e0db10f05c727b789ec75e987b0fa,43892.7067476852,purchase,43893.673900463
6aafdb791e0e0db10f05c727b789ec75e987b0fa,43892.7067476852,signup,43892.7107638889
8c12cc2b00cfa3ddd06acd1a3b30d897c82d260d,43892.8315046296,purchase,43892.8392013889
8c12cc2b00cfa3ddd06acd1a3b30d897c82d260d,43892.8315046296,signup,43892.834224537
8c12cc2b00cfa3ddd06acd1a3b30d897c82d260d,43892.8315046296,purchase,43892.8360300926
a4fcaca79f60914dbfda6c7b469bfc8322d68129,43892.7551851852,reopen,43893.6056018519
fd7f678df5675e6e6e8c5853d69cd9f273a032da,43892.7318402778,reopen,43896.0652893518
fd7f678df5675e6e6e8c5853d69cd9f273a032da,43892.7318402778,purchase,43892.7359837963
fd7f678df5675e6e6e8c5853d69cd9f273a032da,43892.7318402778,reopen,43894.0427199074
6915135c358d6e4457dd09c03faa83f570a41013,43893.7921990741,reopen,43896.5893171296
f8603ccec2b73fcf9a261d03957d2de6b19e108d,43894.814212963,reopen,43896.0338888889
d1fd90b49a319139ce571a092a5f56dae288c46b,43891.2233796296,signup,43891.2253819444
26158db9a1218f32f1efdf9675fab7a2619af30d,43892.5894675926,purchase,43893.0222337963
26158db9a1218f32f1efdf9675fab7a2619af30d,43892.5894675926,purchase,43893.0088773148
4fabfebdf8fb86873d76951225b677dfc58ae74d,43891.7067476852,reopen,43893.509849537
4fabfebdf8fb86873d76951225b677dfc58ae74d,43891.7067476852,reopen,43895.5101273148
4fabfebdf8fb86873d76951225b677dfc58ae74d,43891.7067476852,signup,43891.7109375
016ffa86551f5d4ba94a4e8c0506e21b27b11d3e,43892.0416898148,reopen,43896.1148148148
9b06db920c4abf853d848e86c0ed6d1b0c7a52e3,43895.9175347222,signup,43895.9196412037
9b06db920c4abf853d848e86c0ed6d1b0c7a52e3,43895.9175347222,purchase,43895.9227546296
ef1e8a3cf4d1480f38a946a8ce97da97490485e3,43894.1217708333,reopen,43895.1652893519
7b1a956b19a5f8744eeed3d3c9c028951298169d,43896.2041435185,signup,43896.2059953704
a3f70e4c3b16dc6d465815a901d77251c5c38081,43894.0331597222,reopen,43895.6356365741
a8d8cccca03b4f6888d62df0adf6c9846532e64b,43891.8241319444,signup,43891.8279282407
56fd184b9b05687e85e88a6c541b60b991a2494d,43895.8920023148,signup,43895.8958449074
87faad556964c76761311e5c6876d8fe6867e950,43891.5783449074,reopen,43894.1202083333
e9418f3dc99c4da03b2e360e55968849aedb8d00,43891.5246643519,reopen,43893.6829282407
1271b88f3f65af20e3fc97678a9b0c3332cfb276,43892.0780439815,reopen,43896.4960648148
23593dde3b4b8eebb1d379e214de1626df6d412a,43893.7851273148,reopen,43894.7325
f07e49ad0e39ec833f45d813316eddf2ca6499b5,43896.8423148148,purchase,43896.8494328704
f07e49ad0e39ec833f45d813316eddf2ca6499b5,43896.8423148148,purchase,43896.8472222222
f07e49ad0e39ec833f45d813316eddf2ca6499b5,43896.8423148148,signup,43896.8449537037
420735a928507fcf5862d8184274072ee7bdbe37,43894.778900463,signup,43894.785775463
89d098d487829fca1e027cede24884f4b73f110d,43894.8503935185,signup,43894.8590509259
89d098d487829fca1e027cede24884f4b73f110d,43894.8503935185,purchase,43894.8614930556
89d098d487829fca1e027cede24884f4b73f110d,43894.8503935185,purchase,43894.8601041667
d36933278192f949a938e874be88c3f8bf6f2777,43896.0417361111,signup,43896.0455439815
fdab485e0d07499aa702945d0ef01566f8867868,43894.2398611111,reopen,43894.8773726852
fdab485e0d07499aa702945d0ef01566f8867868,43894.2398611111,reopen,43895.8618634259
b8aced60f65dc86db289b64f8be3bd218dbf406e,43894.5553587963,reopen,43894.5637731481
b8aced60f65dc86db289b64f8be3bd218dbf406e,43894.5553587963,purchase,43894.5589583333
b8aced60f65dc86db289b64f8be3bd218dbf406e,43894.5553587963,purchase,43894.5577662037
046b2992e924456a29404dd4b0416dd3b8886cf5,43892.8369907407,signup,43892.8404861111
046b2992e924456a29404dd4b0416dd3b8886cf5,43892.8369907407,reopen,43895.7588657407
60db582118d2d7cc6b49d4522a975d2db79c5494,43895.4582986111,purchase,43895.472025463
60db582118d2d7cc6b49d4522a975d2db79c5494,43895.4582986111,purchase,43895.4769097222
60db582118d2d7cc6b49d4522a975d2db79c5494,43895.4582986111,purchase,43895.4675925926
579e862669cccaceb5bb9f699a818032ff161b9b,43892.0506365741,signup,43892.0540856481
79c21445b5f06edc58d1cc3d122b817f196a7bdf,43894.7803125,signup,43894.8201851852
dbc7093fae73db37f2667a7e10eb40c9c93b3fa2,43894.901412037,purchase,43895.8394675926
dbc7093fae73db37f2667a7e10eb40c9c93b3fa2,43894.901412037,purchase,43895.8412847222
dbc7093fae73db37f2667a7e10eb40c9c93b3fa2,43894.901412037,reopen,43895.910462963
dbc7093fae73db37f2667a7e10eb40c9c93b3fa2,43894.901412037,purchase,43895.8408101852
dbc7093fae73db37f2667a7e10eb40c9c93b3fa2,43894.901412037,purchase,43895.8392592593
e142443804436dc6cdca42c2c688140dce040d90,43892.4529861111,reopen,43894.4634143518
9014f4792c9e8bf1a08f6d72fb42fbfe0cd053a0,43893.1654513889,signup,43893.1679050926
9bb653d6d124f1118ba68cc16887417c92c93f87,43891.8010532407,reopen,43893.6675115741
9bb653d6d124f1118ba68cc16887417c92c93f87,43891.8010532407,signup,43891.8037037037
9166ce7358ab3ed9c121df3e1a3f3f982b5c7031,43891.7415625,reopen,43893.0556481481
734de8216683ad39cd4aa940bc63a4b159ae9d15,43891.8037268519,reopen,43895.3804282407
276f6ff97850de70b1d8200f69891040b6d00631,43892.5316666667,signup,43892.5365856482
276f6ff97850de70b1d8200f69891040b6d00631,43892.5316666667,reopen,43892.5391550926
f38cbecd547281994a68b11c663db143b35ed20d,43896.8758912037,purchase,43896.8779976852
f38cbecd547281994a68b11c663db143b35ed20d,43896.8758912037,reopen,43896.8762037037
cfa600db6e25ff16af14672551d61d147bf3bb0d,43892.1929976852,signup,43892.1947453704
38300b8e812f9d48a47acd2c6ed9c5cf5ec7186e,43896.5005671296,signup,43896.5034027778
2894fcff697746971c9d5bf3baed548daea2039b,43895.9827430556,signup,43895.9848032407
2894fcff697746971c9d5bf3baed548daea2039b,43895.9827430556,purchase,43895.9890856482
2894fcff697746971c9d5bf3baed548daea2039b,43895.9827430556,purchase,43895.9867824074
0fd0848b4860cb7a46286db7d9b067b44f3a1513,43891.7011342593,signup,43891.7030787037
722d876150b12afaadae41392559f3e09a5702b9,43891.9791782407,reopen,43894.1108564815
e791e10f7f04a62542866f5cad61885a51dd31e1,43892.6293171296,signup,43892.6310069444
e791e10f7f04a62542866f5cad61885a51dd31e1,43892.6293171296,reopen,43894.6110069444
e791e10f7f04a62542866f5cad61885a51dd31e1,43892.6293171296,reopen,43896.5835763889
ba07e9da7d9f9d7066cf60b28cc47fc8f891514a,43894.1923032407,reopen,43896.8251851852
ba07e9da7d9f9d7066cf60b28cc47fc8f891514a,43894.1923032407,purchase,43894.1956481481
637b7847fd441aee588c31a9e34c7fcb1dd8238b,43895.0105092593,reopen,43895.0109143518
a9c420f2cc69e2c3f65e00ce06a63ee74848ee56,43893.7088541667,reopen,43896.5971990741
0d32b1f8bb0c4db9c19fec13c37fc975096469f3,43894.7367824074,reopen,43894.7804976852
0d32b1f8bb0c4db9c19fec13c37fc975096469f3,43894.7367824074,purchase,43895.429849537
7f42b534ede5c43b7fd4893d852626be5779efca,43894.2871759259,signup,43894.2891435185
7f42b534ede5c43b7fd4893d852626be5779efca,43894.2871759259,purchase,43894.3071527778
75341c8ccc7955a2515794f9e263a60a8688dfb8,43895.1122685185,signup,43895.1150694444
75341c8ccc7955a2515794f9e263a60a8688dfb8,43895.1122685185,purchase,43895.1167939815
a1b2a91e22dfa485e817bd538113daa23d3066cb,43892.1678125,reopen,43894.6107407407
a1b2a91e22dfa485e817bd538113daa23d3066cb,43892.1678125,reopen,43895.7842824074
a1b2a91e22dfa485e817bd538113daa23d3066cb,43892.1678125,reopen,43896.8453703704
a1b2a91e22dfa485e817bd538113daa23d3066cb,43892.1678125,reopen,43893.5390625
a1b2a91e22dfa485e817bd538113daa23d3066cb,43892.1678125,signup,43892.1712152778
